Control ID,SCF ID,Description,Control Coverage,Response
CM-3(2),"CHG-02.2, CHG-06","Configuration Change Control | Testing, Validation, and Documentation of Changes
Test, validate, and document changes to the system before finalizing the implementation of the changes.",Contributes,"VMware Cloud Foundation provides comprehensive logging and audit trails for all configuration changes made across its management domain and workload domains, encompassing vCenter Server, NSX Manager, and SDDC Manager operations. Every modification is recorded, detailing the action, the user, and the timestamp, which serves as an immutable record of implemented changes. The platform's API-driven architecture facilitates integration with external change management systems, enabling programmatic execution of approved changes and providing a technical foundation for controlled deployments.

The responsibility for establishing and enforcing a formal process for testing, validating, and documenting configuration changes *prior* to their final implementation within the VMware Cloud Foundation environment lies with the customer. This includes developing detailed test plans, executing functional and performance validation to ensure changes meet intended outcomes and do not introduce adverse effects, and formally documenting the pre-implementation test results and validation approvals. While VMware Cloud Foundation logs the execution of changes, the customer must define the procedural controls and human accountability for these critical pre-implementation steps."
CM-3(4),CHG-02.3,"Configuration Change Control | Security and Privacy Representatives
Require [Assignment: organization-defined security and privacy representatives] to be members of the [Assignment: organization-defined configuration change control element].",Contributes,"VMware Cloud Foundation provides a highly controlled and auditable environment for managing infrastructure configurations. The platform's architecture, leveraging API-driven operations and validated update bundles, inherently supports structured change management processes.

Role-based access controls (RBAC) within the platform ensure that only authorized technical personnel can initiate or approve configuration changes, and comprehensive logging provides an immutable audit trail of all modifications.

The platform does not define organizational roles, assign specific security and privacy representatives, or dictate the membership of a configuration change control element. Establishing the organizational structure, defining the specific individuals or roles responsible for security and privacy oversight, and formally integrating them into the change control process are responsibilities of the customer. This includes defining the ""organization-defined configuration change control element"" and ensuring the required representatives are members."
CM-3(5),CHG-02.4,"Configuration Change Control | Automated Security Response
Implement the following security responses automatically if baseline configurations are changed in an unauthorized manner: [Assignment: organization-defined security responses].",Contributes,"The VCF platform incorporates automated change detection and response mechanisms, providing the foundational capability to monitor baseline configurations and identify deviations. This inherent functionality supports the recognition of unauthorized changes within the environment.

The control requires the definition of specific security responses to be automatically implemented when baseline configurations are altered without authorization.

Customers are responsible for defining these organization-specific security responses, integrating them into the operational framework, and ensuring their automated execution. This includes establishing the precise criteria for unauthorized changes and the corresponding automated actions."
CM-3(6),CHG-02.5,"Configuration Change Control | Cryptography Management
Ensure that cryptographic mechanisms used to provide the following controls are under configuration management: [Assignment: organization-defined controls].",Contributes,"VCF inherently places its cryptographic mechanisms under robust configuration management. The platform's lifecycle management capabilities, driven by SDDC Manager, ensure that configurations for components like vSAN encryption, vSphere VM encryption, NSX-T data-in-transit encryption, and certificate management for vCenter and ESXi hosts are tracked, versioned, and maintained according to desired state. Changes to these cryptographic settings are performed through controlled interfaces, logged, and can be audited, providing a comprehensive technical framework for managing the integrity and state of cryptographic configurations across the SDDC.

While VCF provides the technical foundation for managing cryptographic configurations, the organization remains responsible for defining the specific controls whose cryptographic mechanisms must be subject to this requirement. Establishing the overarching policy, formal change management processes, approval workflows, and assigning human accountability for these changes are customer responsibilities. Integration with external change management systems for comprehensive enterprise-wide tracking and approval of cryptographic configuration changes also falls to the customer."
CM-3(7),CHG-02.2,"Configuration Change Control | Review System Changes
Review changes to the system [Assignment: organization-defined frequency] or when [Assignment: organization-defined circumstances] to determine whether unauthorized changes have occurred.",Contributes,"VCF provides robust configuration management capabilities, including desired state configuration, drift detection, and automated remediation for its managed components. All administrative actions and configuration changes performed through the SDDC Manager and vCenter Server are logged, providing an auditable trail of system modifications. This logging data can be integrated with external security information and event management (SIEM) systems for centralized monitoring and analysis, enabling the identification of potential unauthorized changes.

The organization is responsible for defining the specific frequency and circumstances under which system changes are reviewed. This includes establishing policies and procedures for conducting these reviews, determining what constitutes an unauthorized change, and assigning personnel to perform the actual review and make authorization determinations based on the technical evidence provided by the platform."
CM-3(8),"CFG-06, CFG-06.1","Configuration Change Control | Prevent or Restrict Configuration Changes
Prevent or restrict changes to the configuration of the system under the following circumstances: [Assignment: organization-defined circumstances].",Contributes,"VMware Cloud Foundation (VCF) provides robust technical capabilities to prevent and restrict configuration changes across the SDDC components. Granular Role-Based Access Control (RBAC) is enforced across vCenter Server, NSX-T Manager, vSAN, and SDDC Manager, ensuring that only authorized personnel can initiate configuration modifications. SDDC Manager's automated lifecycle management restricts manual configuration changes by enforcing validated designs during patching, upgrades, and updates, thereby preventing unauthorized or unapproved alterations. Furthermore, vSphere Host Profiles can be leveraged to define and enforce configuration baselines for ESXi hosts, automatically remediating any deviations and restricting configuration drift.

The organization is responsible for defining the specific circumstances under which configuration changes must be prevented or restricted. This includes establishing comprehensive change management policies, integrating VCF's technical controls with external change management systems (e.g., ITSM platforms), and configuring RBAC roles and permissions to align with these defined circumstances and policies."
CM-4,CHG-03,"Impact Analyses
Analyze changes to the system to determine potential security and privacy impacts prior to change implementation.",Contributes,"VMware Cloud Foundation provides a highly automated, software-defined data center platform with integrated lifecycle management capabilities. SDDC Manager orchestrates updates, patches, and upgrades to the underlying SDDC components, ensuring that changes to the core platform are managed and applied in a controlled and consistent manner. The platform's inherent design promotes operational stability and reduces the risk of unauthorized or unanalyzed modifications to its foundational elements. Comprehensive logging and auditing features are available to track changes and their immediate effects within the environment.

The responsibility for defining and executing a comprehensive security and privacy impact analysis process for all changes, including those to applications, configurations, and data residing within the VMware Cloud Foundation environment, rests with the customer. This includes establishing policies, procedures, and tools to systematically assess potential security vulnerabilities, data privacy risks, and compliance implications prior to any change implementation. Customers must integrate VMware Cloud Foundation's operational data and change logs into their broader change management framework to ensure all modifications are subject to a thorough pre-implementation impact analysis."
CM-4(1),TDA-08,"Impact Analyses | Separate Test Environments
Analyze changes to the system in a separate test environment before implementation in an operational environment, looking for security and privacy impacts due to flaws, weaknesses, incompatibility, or intentional malice.",Contributes,"The platform provides the foundational infrastructure to establish and maintain separate test environments, ensuring changes are isolated from operational systems. This includes the capability to provision distinct workload domains, vSphere clusters, and network segments via NSX-T, all designed to prevent unintended interactions and provide a secure sandbox for testing system modifications. The inherent virtualization and networking capabilities support the logical and physical separation required for comprehensive pre-implementation analysis.

The customer is responsible for defining and implementing the specific processes and tools for conducting security and privacy impact analyses within these environments. This encompasses deploying application-specific testing tools, establishing methodologies for identifying flaws, weaknesses, incompatibility, or intentional malice, and performing the actual evaluation of changes before their promotion to an operational environment. The platform does not automate or perform these analytical tasks; it provides the robust infrastructure where such activities can be conducted securely and in isolation."
CM-4(2),IAO-06,"Impact Analyses | Verification of Controls
After system changes, verify that the impacted controls are implemented correctly, operating as intended, and producing the desired outcome with regard to meeting the security and privacy requirements for the system.",Contributes,"VMware Cloud Foundation (VCF) Manager orchestrates and validates system changes across the entire Software-Defined Data Center (SDDC) stack, ensuring that the underlying infrastructure controls remain correctly implemented and operating as intended. The platform's automated lifecycle management includes comprehensive pre-checks and post-checks that verify the integrity and desired state configuration of the VCF environment following updates, upgrades, or configuration modifications. This inherent validation ensures the foundational security posture of the platform is maintained and that changes do not inadvertently compromise the operational effectiveness of its integrated controls.

While VCF automates the verification of its own operational state and the integrity of its infrastructure controls, the customer is responsible for defining the specific security and privacy requirements for their applications and data residing on the platform. This includes conducting comprehensive impact analyses on those specific system requirements prior to changes, and subsequently verifying that the desired security and privacy outcomes for their workloads are met post-change. The customer must establish and execute the organizational processes and procedures for assessing the impact of changes on their unique security and privacy controls and for validating their continued effectiveness."
CM-5,"CHG-04, END-03.2","Access Restrictions for Change
Define, document, approve, and enforce physical and logical access restrictions associated with changes to the system.",Contributes,"VMware Cloud Foundation provides robust role-based access control (RBAC) mechanisms across its management components, including SDDC Manager, vCenter Server, and NSX Manager. These capabilities enable the granular definition and enforcement of logical access restrictions, ensuring that only authorized personnel can initiate, approve, or execute changes within the software-defined data center. Integration with enterprise identity providers facilitates centralized user management and authentication, while comprehensive audit trails record all configuration modifications and administrative actions, providing an immutable log of changes.

The customer is responsible for defining, documenting, and approving the specific physical access restrictions to the underlying hardware infrastructure and data center facilities.

Additionally, the customer must establish and document the organizational policies and processes that govern the definition, approval, and enforcement of both physical and logical access restrictions associated with system changes, including the assignment of roles and responsibilities within the VCF environment."
CM-5(1),CHG-04.1,"Access Restrictions for Change | Automated Access Enforcement and Audit Records
(a) Enforce access restrictions using [Assignment: organization-defined automated mechanisms]; and
 (b) Automatically generate audit records of the enforcement actions.",Meets,"VMware Cloud Foundation (VCF) inherently enforces access restrictions for change management operations through its integrated identity and access management capabilities.

Workspace ONE Access provides centralized authentication and authorization, integrating with enterprise identity providers to apply granular role-based access controls (RBAC) across all VCF components, including SDDC Manager, vCenter Server, and NSX-T. These automated mechanisms restrict access to critical configuration items, lifecycle management operations, and network changes, ensuring that only authorized personnel can initiate or approve modifications within the SDDC.

Every access attempt, successful or denied, and every enforcement action taken by these components is automatically logged.

These comprehensive audit records detail the user, action performed or attempted, timestamp, and the outcome of the access control enforcement. Logs are automatically generated and can be centrally collected and analyzed via integrated logging solutions like VMware Aria Operations for Logs, providing a complete audit trail of all change-related access enforcement.

The customer is responsible for defining the specific access restrictions and roles within their organization and configuring the VCF RBAC policies accordingly.

This includes mapping enterprise identities to VCF roles and assigning appropriate permissions based on job function and least privilege principles."
CM-5(4),CHG-04.3,"Access Restrictions for Change | Dual Authorization
Enforce dual authorization for implementing changes to [Assignment: organization-defined system components and system-level information].",Contributes,"VMware Cloud Foundation (VCF) provides robust role-based access control (RBAC) capabilities across its management components, including SDDC Manager, vCenter Server, and NSX Manager. These platforms enable granular permission assignments, allowing organizations to define distinct roles and responsibilities for managing system components and system-level information. All administrative actions performed within the VCF environment are logged, providing an immutable audit trail for accountability. The platform's API-driven architecture facilitates integration with external change management systems, which can orchestrate approval workflows prior to the execution of changes within VCF.

Implementing dual authorization for changes requires the customer to define specific organizational policies and operational procedures that mandate a two-person rule or an explicit approval workflow. This includes configuring RBAC roles to enforce separation of duties, where one individual initiates a change and a second, authorized individual approves its implementation. While VCF provides the technical foundation for access control and auditing, the establishment and enforcement of the dual authorization *workflow* itself, including the integration with external change management processes or the definition of specific multi-step internal processes, remains a customer responsibility."
CM-5(5),CHG-04.4,"Access Restrictions for Change | Privilege Limitation for Production and Operation
(a) Limit privileges to change system components and system-related information within a production or operational environment; and
 (b) Review and reevaluate privileges [Assignment: organization-defined frequency].",Contributes,"VMware Cloud Foundation (VCF) implements robust Role-Based Access Control (RBAC) across its entire software-defined data center stack, encompassing vSphere, vSAN, NSX-T, and SDDC Manager. This capability enables precise control over the assignment of privileges, ensuring that access to initiate changes to system components and system-related information within production and operational environments is strictly limited.

Granular roles and permissions can be defined and assigned to users and groups, enforcing the principle of least privilege for all operational activities. Furthermore, the SDDC Manager automates critical lifecycle management operations, such as patching and upgrades, which inherently restricts direct human intervention and associated privileges for core infrastructure changes, channeling them through controlled, automated workflows.

The organization is responsible for defining the specific roles and permissions that align with its least privilege policies and for establishing a formal process for the periodic review and reevaluation of these assigned privileges. This includes defining the frequency of such reviews, documenting the outcomes, and enforcing any necessary adjustments to privilege assignments."
CM-5(6),CHG-04.5,"Access Restrictions for Change | Limit Library Privileges
Limit privileges to change software resident within software libraries.",Contributes,"The VCF platform implements robust role-based access control (RBAC) within SDDC Manager and vCenter Server to strictly limit privileges for modifying VCF's own software components, update bundles, and configuration files. This ensures that changes to the underlying cloud infrastructure software are controlled and auditable, effectively managing access to VCF's internal software libraries.

While VCF provides the secure and resilient infrastructure for hosting customer-defined software libraries, such as source code repositories, artifact management systems, or container registries, the implementation and enforcement of specific access restrictions and privilege limitations *within* these customer-deployed software libraries remain the responsibility of the customer. This requires configuring the access control mechanisms inherent to the chosen software library solution."
CM-6,"CFG-02, CFG-02.7","Configuration Settings
a. Establish and document configuration settings for components employed within the system that reflect the most restrictive mode consistent with operational requirements using [Assignment: organization-defined common secure configurations];
 b. Implement the configuration settings;
 c. Identify, document, and approve any deviations from established configuration settings for [Assignment: organization-defined system components] based on [Assignment: organization-defined operational requirements]; and
 d. Monitor and control changes to the configuration settings in accordance with organizational policies and procedures.",Contributes,"VMware Cloud Foundation establishes a secure baseline by deploying a standardized, validated architecture with secure default configurations for its core components, including vSphere, vSAN, NSX, and vCenter. The SDDC Manager automates the initial implementation of these settings and manages the lifecycle, ensuring configuration consistency across the environment. VCF components provide robust logging capabilities that capture configuration changes, enabling monitoring and control. Tools such as vSphere Host Profiles facilitate the enforcement of desired state configurations for ESXi hosts and can detect configuration drift.

However, the organization is responsible for defining its specific ""common secure configurations"" and ""operational requirements"" that inform the VCF deployment and ongoing management. Establishing and documenting these organization-defined settings, as well as identifying, documenting, and approving any deviations, falls to the customer. Furthermore, the organization must implement and enforce its own policies and procedures for monitoring and controlling changes to configuration settings, integrating VCF's technical capabilities into a comprehensive configuration management program."
CM-6(1),CFG-02.2,"Configuration Settings | Automated Management, Application, and Verification
Manage, apply, and verify configuration settings for [Assignment: organization-defined system components] using [Assignment: organization-defined automated mechanisms].",Contributes,"VMware Cloud Foundation provides comprehensive capabilities for automated management, application, and verification of configuration settings across the entire SDDC stack. SDDC Manager automates the deployment, patching, and desired state configuration of ESXi hosts, vCenter Server, NSX Manager, and vSAN. vCenter Server leverages Host Profiles to enforce consistent configurations across ESXi hosts and manages virtual machine settings. NSX Manager automates the application of network and security policies, including firewall rules and segmentation. Aria Automation extends these capabilities by enabling the definition and automated deployment of application and workload configurations, often integrating with external configuration management tools. Aria Operations continuously monitors for configuration drift and compliance against established baselines, providing automated verification that settings are correctly applied and maintained.

While VCF delivers the robust technical mechanisms for automation, the organization remains responsible for defining the specific system components in scope for automated management and for establishing the precise configuration baselines and desired states that must be enforced. The customer must also define the overarching configuration management policies, change control processes, and human accountability for managing and reviewing these automated processes."
CM-6(2),CFG-02.8,"Configuration Settings | Respond to Unauthorized Changes
Take the following actions in response to unauthorized changes to [Assignment: organization-defined configuration settings]: [Assignment: organization-defined actions].",Contributes,"VMware Cloud Foundation (VCF) provides robust capabilities for detecting and responding to unauthorized changes in configuration settings across its components. vCenter Server leverages Host Profiles to define and enforce desired configurations for ESXi hosts, automatically detecting and reporting any drift from the established baseline. SDDC Manager maintains the desired state for the VCF management domain components, identifying and alerting on unauthorized modifications. NSX-T Manager similarly ensures the integrity of network configurations. Furthermore, integrated logging and monitoring solutions like vRealize Log Insight and vRealize Operations Manager can ingest events from all VCF components, enabling the creation of custom alerts and dashboards to identify suspicious or unauthorized configuration changes in real-time. These alerts can be configured to trigger automated workflows via vRealize Orchestrator, facilitating a programmatic response.

The customer is responsible for defining the specific configuration settings that are critical to monitor and protect. They must also establish the organization-defined actions to be taken in response to detected unauthorized changes, including defining remediation procedures, escalation paths, and incident response workflows. While VCF provides the technical mechanisms for detection and potential automation, the overarching policy, process, and human accountability for defining, implementing, and overseeing these responses remain with the customer."
CM-7,CFG-03,"Least Functionality
a. Configure the system to provide only [Assignment: organization-defined mission essential capabilities]; and
 b. Prohibit or restrict the use of the following functions, ports, protocols, software, and/or services: [Assignment: organization-defined prohibited or restricted functions, system ports, protocols, software, and/or services].",Contributes,"The VCF platform is architected with least functionality principles inherent to its design, deploying only the essential services required for its management plane and the delivery of virtualized infrastructure. Core components such as ESXi, vCenter Server, and NSX-T are hardened by default, with unnecessary services disabled to minimize the attack surface.

NSX-T provides robust network segmentation and distributed firewall capabilities, enabling granular control over ports, protocols, and services at the virtual machine and network segment level, which is critical for restricting unauthorized communications and functions.

While the platform provides the technical mechanisms to enforce least functionality, the organization is responsible for defining its specific mission-essential capabilities for tenant workloads and establishing comprehensive policies for prohibited or restricted functions, ports, protocols, software, and services. The customer must then leverage VCF's native security features, including NSX-T firewall rules, host profiles, and application-level configurations, to implement and enforce these organizational policies across their deployed applications and infrastructure."
CM-7(1),CFG-03.1,"Least Functionality | Periodic Review
(a) Review the system [Assignment: organization-defined frequency] to identify unnecessary and/or nonsecure functions, ports, protocols, software, and services; and
 (b) Disable or remove [Assignment: organization-defined functions, ports, protocols, software, and services within the system deemed to be unnecessary and/or nonsecure].",Contributes,"The VCF platform is engineered with a foundational principle of least functionality, ensuring that core SDDC components operate with only essential services enabled by default. NSX-T Data Center provides robust network segmentation capabilities, allowing for precise control over ports and protocols, thereby enforcing least privilege at the network layer. This enables administrators to define and restrict network communication to only those services explicitly required for workload operation. Furthermore, vCenter Server provides the management plane to configure and manage virtual machines and ESXi hosts, offering controls to disable or remove unnecessary virtual hardware or services at the platform level.

While the platform provides the technical mechanisms to enforce least functionality, the organization is responsible for defining the frequency of system reviews and actively identifying unnecessary or nonsecure functions, ports, protocols, software, and services within their specific application workloads and guest operating systems. This includes establishing the processes for periodic assessment, making determinations on what constitutes 'unnecessary' for their unique operational context, and subsequently utilizing the platform's capabilities to disable or remove identified components. The overarching policy and procedural framework for these reviews and subsequent remediation actions remain an organizational accountability."
CM-7(2),"CFG-03.2, SEA-06","Least Functionality | Prevent Program Execution
Prevent program execution in accordance with [Selection (one or more): 
  [Assignment: organization-defined policies, rules of behavior, and/or access agreements regarding software program usage and restrictions]
  ; rules authorizing the terms and conditions of software program usage].",Contributes,"VMware Cloud Foundation establishes a robust and secure virtualized infrastructure, providing a trusted execution environment for workloads. The platform ensures the integrity of the hypervisor and virtual machines through features such as Secure Boot for ESXi hosts and virtual machines, host hardening, and secure configuration baselines. This foundational security is critical for ensuring that any guest operating system-level controls for program execution prevention operate within a protected and uncompromised environment.

The direct enforcement of policies to prevent unauthorized program execution, based on organization-defined rules of behavior, software usage restrictions, or access agreements, is a responsibility of the customer. This typically requires implementing operating system-level controls, application whitelisting or blacklisting solutions, or endpoint detection and response (EDR) platforms within the guest virtual machines. The customer must define and implement these specific policies and the mechanisms to enforce them at the workload level."
CM-7(4),CFG-03.3,"Least Functionality | Unauthorized Software
(a) Identify [Assignment: organization-defined software programs not authorized to execute on the system];
 (b) Employ an allow-all, deny-by-exception policy to prohibit the execution of unauthorized software programs on the system; and
 (c) Review and update the list of unauthorized software programs [Assignment: organization-defined frequency].",Contributes,"VMware Cloud Foundation provides a robust and secure infrastructure foundation, leveraging vSphere for host integrity and vSAN for secure storage. NSX-T Data Center offers advanced micro-segmentation capabilities, enabling granular network access controls that can restrict unauthorized software from communicating with other systems or external networks. This network isolation helps contain potential threats from unauthorized applications by limiting their ability to exfiltrate data or spread laterally.

The direct enforcement of an allow-all, deny-by-exception policy to prohibit the *execution* of unauthorized software programs within guest operating systems is not a native capability of the core VMware Cloud Foundation platform. Organizations must define the specific unauthorized software programs and implement dedicated endpoint security solutions, such as application whitelisting or endpoint detection and response (EDR) tools, within their virtual machines to achieve this execution prevention. Furthermore, the organization is responsible for establishing and adhering to a defined frequency for reviewing and updating the list of unauthorized software programs."
CM-7(5),CFG-03.3,"Least Functionality | Authorized Software
(a) Identify [Assignment: organization-defined software programs authorized to execute on the system];
 (b) Employ a deny-all, permit-by-exception policy to allow the execution of authorized software programs on the system; and
 (c) Review and update the list of authorized software programs [Assignment: organization-defined frequency].",Contributes,"VMware Cloud Foundation (VCF) ensures the integrity and authorized execution of its core infrastructure components, including ESXi, vCenter Server, NSX, and vSAN. The platform's lifecycle management capabilities maintain a known good state for all VCF-managed software, effectively implementing a deny-all, permit-by-exception policy for its own operational software. Secure Boot and host integrity mechanisms further restrict unauthorized software from executing at the hypervisor level.

The organization remains responsible for defining the specific software programs authorized to execute within guest operating systems and applications deployed on the VCF infrastructure. Implementing a deny-all, permit-by-exception policy for these workloads requires the deployment and configuration of host-based security solutions or application control mechanisms within the guest virtual machines. The organization must also establish and adhere to a defined frequency for reviewing and updating the list of authorized software programs for their workloads."
CM-7(6),CFG-02.5,"Least Functionality | Confined Environments with Limited Privileges
Require that the following user-installed software execute in a confined physical or virtual machine environment with limited privileges: [Assignment: organization-defined user-installed software].",Contributes,"VMware Cloud Foundation (VCF) provides the foundational infrastructure to host user-installed software within inherently confined virtual machine environments. The vSphere hypervisor ensures robust isolation between virtual machines, preventing unauthorized access or interference between workloads and from the guest OS to the underlying hardware.

NSX-T Data Center further enhances this confinement through micro-segmentation, enabling granular network policies that restrict communication paths for specific virtual machines or applications to only essential services, thereby limiting potential attack surfaces and privilege escalation vectors.

The organization is responsible for defining the specific user-installed software that must operate under these controls.

Additionally, the implementation of ""limited privileges"" within the guest operating system for that software, including user account permissions, application whitelisting, and other OS-level security configurations, remains a customer responsibility. This also encompasses establishing the policies and procedures governing the installation and execution of such software."
CM-7(7),CFG-02.5,"Least Functionality | Code Execution in Protected Environments
Allow execution of binary or machine-executable code only in confined physical or virtual machine environments and with the explicit approval of [Assignment: organization-defined personnel or roles] when such code is:
 (a) Obtained from sources with limited or no warranty; and/or
 (b) Without the provision of source code.",Contributes,"VMware Cloud Foundation (VCF) establishes a highly secure and isolated virtualized infrastructure, inherently providing confined virtual machine environments. The platform leverages vSphere for robust VM isolation, secure boot, and host hardening, ensuring the integrity of the execution environment. NSX-T Data Center further enhances this confinement through micro-segmentation capabilities, allowing for granular network isolation of workloads and preventing unauthorized lateral movement, even for code running within guest operating systems. Workload domains within VCF provide logical separation, creating distinct, secure boundaries for different types of applications or code execution.

While VCF delivers the secure execution environments, the organization is responsible for defining the specific personnel or roles authorized to approve the execution of binary or machine-executable code. This includes establishing the policies and procedures for identifying code obtained from sources with limited or no warranty or without source code, and implementing the explicit approval workflow required before such code is deployed or executed within the VCF environment. The platform provides the secure foundation, but the governance and operational processes for code approval and source validation reside with the customer."
CM-7(8),END-06.7,"Least Functionality | Binary or Machine Executable Code
(a) Prohibit the use of binary or machine-executable code from sources with limited or no warranty or without the provision of source code; and
 (b) Allow exceptions only for compelling mission or operational requirements and with the approval of the authorizing official.",Contributes,"VMware Cloud Foundation establishes a highly secure and validated infrastructure platform, ensuring the integrity of its own components through secure boot, code signing, and validated update processes.

It provides a robust and isolated environment for deploying and running customer workloads, including virtual machines and containers, which can host various binary and machine-executable code. The platform's capabilities for secure configuration, network segmentation, and access control contribute to containing the operational impact of any code executed within the environment.

However, the core responsibility for prohibiting the use of binary or machine-executable code from sources with limited or no warranty, or without the provision of source code, rests with the customer. This requires organizational policies, supply chain risk management processes, and technical controls implemented at the application or operating system layer within the customer's workload. Furthermore, the management and approval of exceptions for compelling mission or operational requirements, including obtaining authorization from an official, are entirely customer-defined governance and procedural functions that fall outside the direct technical scope of the VMware Cloud Foundation platform."
CM-7(9),CFG-02.5,"Least Functionality | Prohibiting The Use of Unauthorized Hardware
(a) Identify [Assignment: organization-defined hardware components authorized for system use];
 (b) Prohibit the use or connection of unauthorized hardware components;
 (c) Review and update the list of authorized hardware components [Assignment: organization-defined frequency].",Contributes,"The VCF platform inherently operates on a defined set of authorized hardware components, strictly adhering to the VMware Hardware Compatibility List (HCL) for its underlying physical infrastructure, including ESXi hosts and network devices. This ensures that the foundational components of the Software-Defined Data Center (SDDC) are supported and validated. Within the virtualized environment, VCF provides robust capabilities to manage and configure virtual hardware for virtual machines, allowing for the enforcement of authorized virtual device configurations and preventing the introduction of unauthorized virtual components.

The organization retains the responsibility for defining and maintaining a comprehensive list of all authorized hardware components across the entire enterprise, extending beyond the VCF-managed infrastructure. This includes establishing and enforcing policies and technical controls to prohibit the physical connection or use of unauthorized hardware components at endpoints, network access points, and other non-VCF managed systems. Furthermore, the organization must define the frequency for reviewing and updating its overall list of authorized hardware components and the associated prohibition mechanisms."
CM-8,"AST-02, AST-02.3","System Component Inventory
a. Develop and document an inventory of system components that:
 1. Accurately reflects the system;
 2. Includes all components within the system;
 3. Does not include duplicate accounting of components or components assigned to any other system;
 4. Is at the level of granularity deemed necessary for tracking and reporting; and
 5. Includes the following information to achieve system component accountability: [Assignment: organization-defined information deemed necessary to achieve effective system component accountability]; and
 b. Review and update the system component inventory [Assignment: organization-defined frequency].",Contributes,"VMware Cloud Foundation (VCF) inherently provides robust capabilities for system component inventory management. The platform, through its integrated management stack including SDDC Manager, vCenter Server, NSX-T Manager, and vSAN, automatically discovers and maintains a comprehensive inventory of its underlying infrastructure components. This includes compute hosts, virtual machines, network segments, storage devices, and management appliances.

The inventory accurately reflects the deployed environment, encompassing all managed components within the VCF domain without duplicate accounting. VCF continuously tracks and updates component details, providing extensive information such as hardware specifications, software versions, network configurations, and interdependencies, which are essential for system component accountability.

While VCF provides the technical foundation for an accurate and continuously updated inventory of its infrastructure, the customer retains critical responsibilities.

The organization must define the specific level of granularity required for tracking and reporting, as well as the precise information deemed necessary to achieve effective system component accountability. Furthermore, the customer is responsible for establishing and documenting the formal processes for reviewing and updating the system component inventory at an organization-defined frequency. This also includes ensuring that the VCF-managed inventory integrates appropriately with broader enterprise asset management systems to prevent duplicate accounting of components across different systems and to encompass all system components, including those at the application layer running within virtual machines, which are outside VCF's direct infrastructure management scope."
CM-8(1),AST-02.1,"System Component Inventory | Updates During Installation and Removal
Update the inventory of system components as part of component installations, removals, and system updates.",Contributes,"VMware Cloud Foundation (VCF) inherently maintains a comprehensive and current inventory of its managed system components through the SDDC Manager. As a central lifecycle management engine, SDDC Manager automatically updates its internal inventory whenever new hosts are added, workload domains are provisioned, or existing components are decommissioned. This includes detailed records of compute, storage, networking, and management components, ensuring that the platform's operational state is accurately reflected in its inventory. Furthermore, during system updates, patching, or upgrades orchestrated by SDDC Manager, the inventory is dynamically refreshed to reflect the current versions and configurations of all managed infrastructure elements.

While VCF provides robust automated inventory updates for its infrastructure components, the customer is responsible for establishing the overarching organizational policies and procedures that govern the complete system component inventory. This includes defining the scope of components to be inventoried beyond the VCF infrastructure itself, such as guest operating systems, applications, and other non-VCF managed assets. The customer must also implement processes for integrating VCF's detailed component inventory data into their enterprise-wide Configuration Management Database (CMDB) or asset management system, ensuring a unified and authoritative source of truth for all system components."
CM-8(2),AST-02.9,"System Component Inventory | Automated Maintenance
Maintain the currency, completeness, accuracy, and availability of the inventory of system components using [Assignment: organization-defined automated mechanisms].",Contributes,"VMware Cloud Foundation (VCF) inherently maintains a comprehensive, current, accurate, and available inventory of its deployed system components through the SDDC Manager. This includes ESXi hosts, vCenter Servers, NSX-T Managers, vSAN datastores, and workload domains. The SDDC Manager continuously updates this inventory as components are added, removed, or upgraded, ensuring its currency and completeness. The inventory is readily accessible via the SDDC Manager user interface and APIs, providing high availability and accuracy reflecting the deployed state. Additional components and their configurations are inventoried by vCenter Server, and operational details can be further aggregated and maintained by vRealize Operations.

The organization is responsible for defining the full scope of ""system components"" that require inventory management, which may extend beyond the VCF infrastructure itself to include guest operating systems, applications, or other non-VCF managed assets. The customer must also establish and implement policies and procedures for the use and verification of these automated inventory mechanisms to ensure they meet organizational requirements for all defined system components."
