Control ID,SCF ID,Description,Control Coverage,Response
7.1.1,"GOV-02, GOV-03, OPS-01, OPS-01.1","7.1.1 All security policies and operational procedures that are identified in Requirement 7 are:
 • Documented, 
 • Kept up to date
 • In use 
 • Known to all affected parties.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
7.1.2,"GOV-04, HRS-03, HRS-03.1","7.1.2 Roles and responsibilities for performing activities in Requirement 7 are documented, assigned, and understood.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
7.2,"IAC-01, IAC-02, IAC-08, IAC-21",7.2 Access to system components and data is appropriately defined and assigned.,Contributes,"VMware Cloud Foundation (VCF) establishes a robust, layered identity and access management architecture, leveraging VCF SSO as the centralized authentication and authorization service for all platform components, including vCenter, ESX, NSX, SDDC Manager, VCF Operations, and VCF Automation. VCF SSO integrates with enterprise identity providers such as Microsoft Entra ID, ADFS, and Okta, enabling multifactor authentication and automated user synchronization. Role-based access control (RBAC) is enforced consistently across the entire VCF environment, allowing for granular definition of permissions.

vCenter provides fine-grained authorization through a permissions model that associates users or groups with roles on specific inventory objects, supporting predefined roles and the creation of custom roles with only the minimum required privileges. Privilege check recording assists in building least privilege roles.

NSX, SDDC Manager, VCF Operations, and VCF Automation all implement their own RBAC layers, ensuring access is restricted to technology assets, applications, services, and data based on assigned roles and scoped by function and inventory location.

VMware Kubernetes Service supports namespace-level permission roles that map to Kubernetes ClusterRoles.

Service-to-service authentication within VCF utilizes certificate-based Principal Identity users registered with VCF SSO.

VMware Live Recovery (VLR) enforces RBAC through purpose-built roles registered in vCenter, allowing for granular control over disaster recovery operations and supporting custom roles with restricted privileges. VLR also performs dual-site permission checks for cross-site operations, requiring explicit authorization on both protected and recovery sites.

VMware vDefend contributes to identity and access management through identity-aware network enforcement via Identity Firewall, which integrates with Active Directory to apply firewall policy based on authenticated user identity.

Within its own management plane, vDefend's Security Services Platform and Security Intelligence implement RBAC with defined roles to control access to security policy management, firewall rule administration, and threat analysis features.

The Distributed Firewall enforces least privilege by restricting workload-to-workload communication to only explicitly permitted flows, with microsegmentation policies scoped to individual workloads or application tiers. This tiered RBAC structure ensures separation of duties between infrastructure administration and security policy management.

While the platform provides comprehensive technical mechanisms for defining and assigning access, the organization is responsible for establishing identity governance policies, managing the integrated identity provider infrastructure, and defining the specific procedures for role assignment and access reviews. The appropriateness of access definitions and assignments ultimately relies on the customer's operational policies and adherence to the principle of least privilege in their role design and user provisioning processes."
7.2.1,"IAC-01, IAC-02, IAC-03, IAC-08, IAC-20, IAC-20.1, IAC-21","7.2.1 An access control model is defined and includes granting access as follows:
 • Appropriate access depending on the entity’s business and access needs. 
 • Access to system components and data resources that is based on users’ job classification and functions. 
 • The least privileges required (for example, user, administrator) to perform a job function.",Contributes,"VMware Cloud Foundation (VCF) establishes a robust, layered identity and access management architecture centered on VCF SSO, which serves as the centralized authentication service for all platform components including vCenter, SDDC Manager, NSX Manager, VCF Operations, and VCF Automation. This architecture supports identity federation with enterprise identity providers such as Microsoft Entra ID, ADFS, and Okta, enabling multifactor authentication and automated user synchronization. Authorization is consistently enforced through a granular role-based access control (RBAC) model across all VCF components.

vCenter allows for the creation of custom roles with the minimum required privileges, associating users or groups with specific roles on inventory objects. NSX, SDDC Manager, VCF Operations, and VCF Automation all implement their own RBAC layers with predefined and customizable roles, ensuring access to system components and data resources is based on job classification and functions. For Kubernetes workloads, vSphere Namespaces support tiered permission roles (Owner, Can Edit, Can View) that map to Kubernetes ClusterRoles. Service-to-service authentication utilizes certificate-based Principal Identity users, further enforcing unique identification and auditability.

VMware Live Site Recovery (VLR) extends this by enforcing RBAC through purpose-built roles registered in vCenter, with the ability to clone and modify roles to deselect individual privileges, thereby adhering to the principle of least privilege. VLR also implements dual-site authorization for cross-site operations, requiring permissions on both protected and recovery sites. VMware vDefend enforces least-privilege access at both the network layer through microsegmentation and within its management plane via RBAC. The Distributed Firewall restricts workload-to-workload communication to only explicitly permitted traffic, while Security Services Platform and Security Intelligence implement distinct roles (e.g., Enterprise Admin, Auditor, Security Engineer) with specific permissions to control access to security policy management, firewall rule administration, and threat analysis functions.

This comprehensive approach ensures that users are granted only the necessary privileges to perform their job functions across the entire environment.

While the VCF platform provides the technical mechanisms for a defined access control model, appropriate access, job-based access, and least privilege, the organization remains responsible for defining its overarching identity governance policies. This includes establishing specific business and access needs, mapping user job classifications and functions to the appropriate roles and privileges within the platform, and implementing the processes for role assignment, review, and revocation. The customer must also manage the integration with their enterprise identity provider infrastructure and ensure that the defined access control model aligns with their internal security policies and compliance requirements."
7.2.2,"IAC-08, IAC-20, IAC-20.1, IAC-21","7.2.2 Access is assigned to users, including privileged users, based on: 
 • Job classification and function.
 • Least privileges necessary to perform job responsibilities.",Contributes,"VMware Cloud Foundation (VCF) implements a comprehensive, granular role-based access control (RBAC) model across all its components, ensuring access is restricted to technology assets, applications, services, and data based on assigned roles. vCenter provides fine-grained authorization through a permissions model that associates roles with users or groups on objects in the inventory hierarchy, allowing for custom roles with only the minimum required privileges. NSX, SDDC Manager, VCF Operations, and VCF Automation all enforce RBAC with granular permissions, supporting custom role creation and specific access rights for various operational domains. For Kubernetes workloads, vSphere Namespaces provide tiered permission roles that map to Kubernetes ClusterRoles.

VMware Live Recovery (VLR) enforces logical access control through privilege-based authorization, offering purpose-built roles and the ability to clone and modify the VRM Administrator role to deselect individual privileges, thereby creating custom roles with the least necessary permissions. VLR also enforces dual-site authorization for cross-site operations, requiring permissions on both protected and recovery sites.

VMware vDefend enforces least-privilege access at both the network layer through microsegmentation and granular firewall policy, and within its management plane through RBAC. The Distributed Firewall restricts workload-to-workload communication to only explicitly permitted flows, while Security Services Platform and Security Intelligence implement tiered RBAC with multiple predefined roles and granular permission levels, ensuring administrators are granted only the privileges necessary for their assigned responsibilities. The platform provides mechanisms like privilege check recording to assist in building roles with minimum necessary privileges.

While the platform provides robust technical controls and mechanisms to enforce access based on job function and least privilege, the organization is responsible for defining its specific job classifications and functions, determining the precise set of least privileges required for each role, and establishing the policies and processes for assigning users to these roles. The effective implementation of least privilege and job-based access relies on the customer's organizational policies and their diligent application of the platform's granular access control features."
7.2.3,"IAC-07, IAC-07.1, IAC-16, IAC-21.3",7.2.3 Required privileges are approved by authorized personnel.,Contributes,"VMware Cloud Foundation (VCF) provides robust technical mechanisms for defining, assigning, and managing privileges across its components. VCF utilizes role-based access control (RBAC) throughout vCenter, SDDC Manager, VCF Operations, VCF Automation, and vDefend, allowing administrators to define roles with specific sets of privileges. Custom roles can be created to enforce the principle of least privilege, ensuring users only have the necessary access for their job functions.

User and group provisioning is supported through centralized identity management via VCF Single Sign-On (SSO), integrating with Active Directory, LDAP, or federated identity providers, which allows for dynamic account creation and group membership management. VCF also supports organizational scoping of privileged access, enabling administrators to assign organization-specific roles with subsets of rights, preventing privilege creep. Access rights can be adjusted or revoked by modifying role assignments or deactivating user accounts through the Access Control interface.

VCF SSO centralizes authentication, and solution users authenticate with certificates, reducing reliance on passwords. Privilege checks can be filtered and retrieved by principal, privilege, session, and managed object, providing essential audit data. vDefend further contributes by enforcing RBAC within its own management plane, requiring Admin privileges for user and role management.

While VCF provides the technical enforcement layer for privilege management, it does not inherently provide or enforce the formal approval workflows required for granting privileges. The process of identifying when privileges are needed, obtaining management approval from authorized personnel, and recording these approvals are organizational responsibilities. Organizations must establish their own policies, processes, and potentially integrate external identity governance and privileged access management (PAM) solutions to manage the approval lifecycle for privileged account assignments and ensure periodic entitlement reviews. VCF provides the tools for *what* can be done and *who* can do it, but the *decision-making* and *approval* process remains outside its scope."
7.2.4,"IAC-16.1, IAC-17","7.2.4 All user accounts and related access privileges, including third-party/vendor accounts, are reviewed as follows:
 • At least once every six months
 • To ensure user accounts and access remain appropriate based on job function. 
 • Any inappropriate access is addressed.
 • Management acknowledges that access remains appropriate. 
 Applicability Notes
 This requirement applies to all user accounts and related access privileges, including those used by personnel and third parties/vendors, and accounts used to access third-party cloud services. 
 See Requirements 7.2.5 and 7.2.5.1 and 8.6.1 through 8.6.3 for controls for application and system accounts.
 This requirement is a best practice until 31 March 2025, after which it will be required and must be fully considered during a PCI DSS assessment.",Contributes,"VMware Cloud Foundation provides robust capabilities for visibility into privileged accounts and their role assignments across its components, including vCenter, SDDC Manager, and NSX Manager. vCenter's authorization model maps users and groups to roles on specific inventory objects, allowing administrators to review these assignments through the UI or AuthorizationManager API. The AuthorizationPrivilegeChecksFilterSpec API enables programmatic querying of privilege assignments across the environment. VCF Operations provides User Permissions Audit reports detailing user accounts, roles, access groups, and privileges, offering a consolidated view for review. The vCenter privilege checks recorder monitors and records privileges exercised during operations, providing data to understand actual usage and identify unused privileges. VMware vDefend's Security Services Platform maintains a defined set of privileged local accounts within its management plane, providing a documented inventory and an interface for review and management of these internal accounts. VCF Operations also supports an access request approval workflow for new privilege grants, complementing periodic reviews.

Establishing the formal periodic review process, including its frequency, ensuring access remains appropriate based on job function, addressing inappropriate access, and obtaining management acknowledgement, are organizational responsibilities. VMware Cloud Foundation does not include automated recertification workflows or scheduled access review campaigns. Organizations must implement external identity governance solutions or PAM tools to maintain a formal inventory, validate authorization levels against management approvals, schedule and track periodic reviews, and ensure comprehensive coverage across the broader organizational environment, including third-party cloud services and accounts beyond VCF's direct management plane."
7.2.5,"IAC-08, IAC-16, IAC-20, IAC-20.1, NET-14","7.2.5 All application and system accounts and related access privileges are assigned and managed as follows:
 • Based on the least privileges necessary for the operability of the system or application.
 • Access is limited to the systems, applications, or processes that specifically require their use. 
 Applicability Notes
 This requirement is a best practice until 31 March 2025, after which it will be required and must be fully considered during a PCI DSS assessment.",Contributes,"VMware Cloud Foundation (VCF) provides a robust and pervasive framework for enforcing least-privilege access across its entire stack. Role-based access control (RBAC) is a fundamental capability integrated into every VCF component, including vCenter, NSX, SDDC Manager, VCF Operations, and VCF Automation.

vCenter's authorization model allows for fine-grained permissions, enabling administrators to define custom roles with only the minimum necessary privileges for specific tasks, such as encrypting virtual machines without the ability to decrypt them. NSX implements RBAC across its operational domains, supporting both predefined and custom roles, while SDDC Manager and VCF Operations similarly restrict user actions based on assigned roles and granular permissions.

VCF Automation governs access through predefined roles at the project level, and vSphere Namespaces for Kubernetes workloads support distinct permission roles (Owner, Can Edit, Can View) that map to Kubernetes ClusterRoles.

Solution users, which are service accounts for component-to-component communication, authenticate securely using certificates, eliminating password-based access for critical internal functions.

VMware Live Recovery (VLR) extends this least-privilege model with purpose-built roles registered in vCenter, allowing for the creation of custom roles by modifying predefined ones to deselect individual privileges. VLR enforces dual-site authorization for cross-site operations, requiring appropriate permissions on both the protected and recovery sites, thereby limiting the scope of operations.

VMware vDefend further strengthens least-privilege enforcement at both the network and management planes. Its Distributed Firewall implements microsegmentation, operating at the vNIC level to default-deny traffic and requiring explicit allow rules, effectively enforcing least-privilege networking.

Within its management plane, vDefend's Security Services Platform and Security Intelligence components utilize RBAC with defined roles and granular permissions to restrict who can create, modify, or view security policies and threat analysis data, ensuring that administrative access is limited to specifically required functions.

While VCF and its integrated solutions provide the comprehensive technical mechanisms to enforce least privilege and limit access, the organization remains responsible for defining specific roles and privileges based on job functions, assigning users and groups to these roles, and implementing formal processes for the lifecycle management of all application and system accounts and their associated access privileges. This includes establishing policies for regular review of access rights and ensuring that the principle of least privilege is consistently applied across all applications and systems within the environment."
7.2.5.1,IAC-17,"7.2.5.1 All access by application and system accounts and related access privileges are reviewed as follows:
 • Periodically (at the frequency defined in the entity’s targeted risk analysis, which is performed according to all elements specified in Requirement 12.3.1).
 • The application/ system access remains appropriate for the function being performed. 
 • Any inappropriate access is addressed.
 • Management acknowledges that access remains appropriate.
 Applicability Notes
 This requirement is a best practice until 31 March 2025, after which it will be required and must be fully considered during a PCI DSS assessment.",Contributes,"VMware Cloud Foundation provides robust capabilities that support the periodic review of application and system account access and privileges. vCenter includes a privilege checks recorder that monitors and records privileges exercised during operations, allowing administrators to query this data to understand actual usage and identify unused privileges. VCF Operations further enhances this by providing User Permissions Audit reports, offering a consolidated view of user accounts, roles, access groups, and privileges, which is critical for validating access appropriateness. The platform also enables administrators to modify account attributes, revoke access, or delete accounts as part of addressing inappropriate access. Additionally, the Automation Portal's access request approval workflow provides a checkpoint for new privilege grants, complementing the review of existing access. Within its own management plane, VMware vDefend's Security Services Platform supports periodic review of user privileges through an administrative interface where role assignments for both local and directory-managed accounts can be reviewed and updated, with RBAC controls governing access to its Security Intelligence functions.

While VCF and vDefend offer essential technical tools and data for access reviews, the overall review process, including its frequency, scheduling, and tracking, must be driven by organizational policy and procedures. Neither platform includes automated recertification workflows or scheduled access review campaigns. Organizations are responsible for defining the review frequency based on a targeted risk analysis, establishing the process for addressing inappropriate access, and ensuring management acknowledgment that access remains appropriate. External identity governance tools are necessary for the scheduling and tracking aspects of periodic privilege reviews, utilizing the audit and reporting data provided by VCF and vDefend as inputs. vDefend's contribution is specifically limited to privilege review within its own management interfaces, requiring broader organizational processes for reviewing privileges across the entire environment, including service accounts and other systems."
7.2.6,"MON-03.7, IAC-20, IAC-20.1, IAC-20.2, IAC-21","7.2.6 All user access to query repositories of stored cardholder data is restricted as follows:
 • Via applications or other programmatic methods, with access and allowed actions based on user roles and least privileges.
 • Only the responsible administrator(s) can directly access or query repositories of stored CHD.
 Applicability Notes
 This requirement applies to controls for user access to query repositories of stored cardholder data. 
 See Requirements 7.2.5 and 7.2.5.1 and 8.6.1 through 8.6.3 for controls for application and system accounts.",Contributes,"VMware Cloud Foundation enforces granular, least-privilege access through a comprehensive role-based access control (RBAC) model spanning all platform components, including vCenter, SDDC Manager, VCF Operations, NSX, and VCF Automation. This RBAC framework allows administrators to define custom roles with only the minimum necessary privileges, ensuring that user access to the infrastructure hosting data repositories is strictly controlled based on job function and object scope. VCF Operations orchestrator workflows, which can connect to databases programmatically, require explicit credentials and support shared session modes, centralizing credential management. NSX microsegmentation capabilities further restrict network access to database servers, limiting connectivity to only authorized application tiers and administrative systems. VMware Live Recovery implements a privilege-based authorization model with granular role assignment and custom role creation for its own management plane, ensuring least-privilege access to DR operations. VMware vDefend contributes by enforcing least-privilege network access through its Distributed Firewall, restricting workload-to-workload communication to only explicitly permitted flows, and by implementing RBAC within its own management plane for administrative functions.

While VMware Cloud Foundation provides robust controls for securing the underlying infrastructure and network connectivity to data repositories, the ultimate enforcement of user access restrictions to query *stored cardholder data* at the database application layer remains the customer's responsibility. This includes defining specific database-level user roles, implementing least-privilege access within the database management system itself, classifying data as cardholder data, and designating the ""responsible administrator(s)"" who are authorized for direct database access. The platform provides the secure foundation, but the application-specific access controls and data governance policies are external requirements."
7.3,"IAC-01, IAC-02, IAC-08, IAC-21",7.3 Logical access to system components and data is managed via an access control system(s).,Contributes,"VMware Cloud Foundation (VCF) provides a comprehensive, layered identity and access management architecture. VCF SSO serves as the centralized authentication service for all VCF components, including vCenter, SDDC Manager, NSX Manager, VCF Operations, VCF Automation, and ESX. It supports identity federation with enterprise identity providers such as Microsoft Entra ID, ADFS, and Okta, enabling multifactor authentication and automated user synchronization. VCF SSO issues security tokens for authenticated sessions and handles secure service-to-service communications via certificate-based Principal Identity users.

Role-based access control (RBAC) is consistently enforced across all VCF components, allowing for granular control over access to technology assets, applications, services, and data. vCenter's permission model associates users or groups with roles on specific inventory objects, supporting predefined and custom roles with fine-grained privileges, and includes features like privilege check recording to aid in least privilege implementation. NSX integrates with LDAP and external identity management, providing roles for network configuration, while SDDC Manager, VCF Operations, and VCF Automation implement their own RBAC layers with predefined and custom roles, ensuring access is scoped by function and inventory location. For Kubernetes workloads, vSphere Namespaces support tiered permission roles that map to Kubernetes ClusterRoles.

VMware Live Recovery enforces RBAC through purpose-built roles registered in vCenter, allowing for granular control over DR configuration and administration. It supports custom roles by modifying existing ones and implements dual-site permission checks for cross-site operations, ensuring authorization on both protected and recovery sites.

VMware vDefend contributes to logical access management by enforcing RBAC within its own management plane for Security Services Platform and Security Intelligence, controlling access to security policy management, firewall rule administration, and threat analysis features. It supports integration with directory services for user groups. vDefend Distributed Firewall also provides identity-aware network enforcement by integrating with Active Directory to apply firewall policies based on authenticated user identity, and enforces least privilege through default-deny microsegmentation policies.

While the platform provides robust technical capabilities for access control systems, the organization is responsible for defining identity governance policies, managing the identity provider infrastructure, and establishing role assignment procedures. This includes configuring identity federation, defining custom roles, assigning users and groups to appropriate roles, and ensuring that the principle of least privilege is consistently applied through organizational policy and process."
7.3.1,"IAC-01, IAC-02, IAC-08, IAC-21",7.3.1 An access control system(s) is in place that restricts access based on a user’s need to know and covers all system components.,Contributes,"VMware Cloud Foundation provides a robust, centralized access control system through VCF SSO, which acts as the identity broker for all platform components including vCenter, ESX, NSX, SDDC Manager, VCF Operations, and VCF Automation. VCF SSO issues security tokens, supports identity federation with enterprise identity providers for multifactor authentication and user synchronization, and centralizes authentication and audit logging.

Role-based access control (RBAC) is enforced across all VCF components, allowing for granular permissions based on a user’s need to know. vCenter supports custom roles with minimum required privileges, and a privilege check recording feature assists in building least-privilege roles.

NSX integrates with external identity management for administrative access and implements RBAC for network configuration. SDDC Manager, VCF Operations, and VCF Automation all provide granular RBAC with predefined and custom roles, scoped to specific functions and inventory objects. For Kubernetes workloads, vSphere Namespaces support tiered permission roles that map to Kubernetes ClusterRoles. Service-to-service authentication between VCF components utilizes certificate-based Principal Identity users.

VMware vDefend complements this by providing identity-aware network enforcement through Identity Firewall, which integrates with Active Directory to apply policy based on user identity. Its Security Services Platform and Security Intelligence components implement RBAC with defined roles to control access to security functions, ensuring separation of duties between infrastructure and security policy management.

VMware Live Recovery enforces RBAC through purpose-built roles registered in vCenter, offering granular control over DR configuration and operations, including custom role creation and dual-site permission checks for cross-site operations.

While the platform delivers comprehensive technical capabilities for access control, including centralized authentication, granular RBAC, and least privilege across all system components, the effective implementation of access restrictions based on a user's need to know requires organizational processes. Customers are responsible for defining identity governance policies, managing their identity provider infrastructure, and establishing appropriate role assignment procedures to align technical controls with their specific operational requirements."
7.3.2,"IAC-01, IAC-02, IAC-08, IAC-21","7.3.2 The access control system(s) is configured to enforce privileges assigned to individuals, applications, and systems based on job classification and function.",Contributes,"VMware Cloud Foundation (VCF) provides a comprehensive, layered identity and access management architecture centered on VCF SSO, which acts as the centralized authentication and authorization broker for all VCF components including vCenter, ESX, NSX, SDDC Manager, VCF Operations, and VCF Automation. VCF SSO issues security tokens and supports identity federation with enterprise identity providers such as Microsoft Entra ID, ADFS, and Okta, enabling multifactor authentication and automated user synchronization.

Role-based access control (RBAC) is consistently enforced across the entire VCF stack. vCenter allows for fine-grained authorization by associating users or groups with predefined or custom roles on specific inventory objects, with custom roles enabling the principle of least privilege by containing only the minimum required privileges. NSX implements RBAC for network management, supporting predefined and custom roles, while SDDC Manager provides granular role-based controls for platform operations. VCF Automation extends access management with organization-level and project-level controls, and VMware Kubernetes Service supports namespace permission roles that map to Kubernetes ClusterRoles. Service-to-service authentication within VCF utilizes certificate-based Principal Identity users with defined roles.

VMware Live Recovery (VLR) enforces RBAC through purpose-built roles registered in vCenter, allowing for custom role creation by modifying existing privilege sets to support least privilege for disaster recovery operations, and implements dual-site permission checks for cross-site operations.

VMware vDefend enforces identity-aware network access through Identity Firewall, which integrates with Active Directory to apply policies based on authenticated user identity. Its management plane components, Security Services Platform and Security Intelligence, implement RBAC with predefined roles to control access to security policy management, firewall rule administration, and threat analysis features, ensuring separation of duties between infrastructure and security administration.

While the VCF platform provides the robust technical framework for defining, assigning, and enforcing privileges based on roles, the actual alignment of these roles with specific organizational job classifications and functions, the definition of identity governance policies, the management of the enterprise identity provider infrastructure, and the establishment of role assignment procedures are responsibilities that reside with the customer. The platform provides the tools and enforcement mechanisms, but the customer must configure and manage the specific roles and their assignments to reflect their unique operational structure and security requirements."
7.3.3,"IAC-01, IAC-02, IAC-08, IAC-21",7.3.3 The access control system(s) is set to “deny all” by default.,Contributes,"VMware Cloud Foundation (VCF) implements a robust, granular role-based access control (RBAC) model across all its components, including vCenter, SDDC Manager, NSX Manager, VCF Operations, and VCF Automation. Access to technology assets, applications, services, and data is strictly restricted based on assigned roles and privileges, ensuring that any action not explicitly permitted is implicitly denied. Custom roles can be defined with the minimum required privileges, and features like privilege check recording assist in crafting precise access definitions. VCF SSO centralizes authentication and authorization, enforcing consistent security controls across the platform.

VMware vDefend further reinforces this posture with its Distributed Firewall, which operates on ""default-deny rule bases,"" ensuring that all network communication between workloads is denied unless explicitly allowed by policy. Microsegmentation capabilities enable administrators to scope network access to only the essential flows for each workload. For its own management plane, vDefend's Security Services Platform and Security Intelligence enforce RBAC with predefined roles, granting access only to specific security functions.

VMware Live Recovery (VLR) also enforces RBAC through purpose-built roles registered in vCenter, providing granular control over disaster recovery operations. These roles are collections of privileges, and custom roles can be created by modifying existing ones to ensure that users have only the minimum necessary permissions for DR tasks, with dual-site permission checks preventing unauthorized cross-site operations.

While the platform provides the foundational technical mechanisms for a deny-by-default access control posture, the customer is responsible for the implementation and ongoing management of these controls. This includes defining comprehensive identity governance policies, managing the enterprise identity provider infrastructure, establishing and maintaining specific role assignment procedures, and configuring custom roles and privileges to align with the principle of least privilege. For network access, administrators must actively define and maintain specific firewall rules to explicitly permit only authorized traffic flows. The centralized authentication and authorization model requires organizational processes to ensure that identity lifecycle management and access policies are consistently applied and audited."
8.1,"IAC-01, IAC-02",8.1 Processes and mechanisms to perform activities in Requirement 8 are defined and understood.,Contributes,"VMware Cloud Foundation provides a comprehensive and layered identity and access management architecture, leveraging VCF SSO as the centralized authentication service. VCF SSO issues security tokens, supports identity federation with enterprise identity providers such as Microsoft Entra ID, ADFS, and Okta, enabling multifactor authentication and automatic user synchronization. Role-based access control (RBAC) is enforced across all VCF components, including vCenter, SDDC Manager, NSX Manager, VCF Operations, and VCF Automation, with support for predefined and custom roles. VMware Kubernetes Service extends this with namespace permission roles that map to Kubernetes ClusterRoles. Service-to-service authentication between VCF components utilizes certificate-based Principal Identity users, ensuring secure communications. VCF SSO centralizes authentication and audit logging, eliminating the need for direct authentication to individual ESX hosts.

VMware vDefend further contributes to identity and access management by providing identity-aware network enforcement through Identity Firewall, which integrates with Active Directory to apply firewall policy based on authenticated user identity. Within its own management plane, vDefend's Security Services Platform and Security Intelligence implement RBAC with defined roles to control access to specific security functions, supporting both local and directory-managed accounts.

While VMware Cloud Foundation provides robust technical mechanisms for identity and access management, the centralized AAA model necessitates that organizations define identity governance policies, manage the underlying identity provider infrastructure, and establish clear role assignment procedures to fully meet the control's requirement for defined and understood processes. Centralized IAM for organizational users, including SSO and MFA across the broader VCF environment, is managed by vCenter/VCF SSO, with vDefend's direct scope limited to its own management plane."
8.1.1,"GOV-02, GOV-03, OPS-01, OPS-01.1","8.1.1 All security policies and operational procedures that are identified in Requirement 8 are:
 • Documented.
 • Kept up to date.
 • In use.
 • Known to all affected parties.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
8.1.2,"GOV-04, HRS-03, HRS-03.1","8.1.2 Roles and responsibilities for performing activities in Requirement 8 are documented, assigned, and understood.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
8.2,"IAC-01, IAC-02, IAC-09, IAC-09.1",8.2 User identification and related accounts for users and administrators are strictly managed throughout an account’s lifecycle.,Contributes,"VMware Cloud Foundation (VCF) provides a robust, centralized identity and access management architecture through VCF Single Sign-On (SSO), which acts as the identity broker for all VCF components including vCenter, SDDC Manager, NSX Manager, VCF Operations, and VCF Automation. VCF SSO supports identity federation with enterprise identity providers such as Microsoft Entra ID, ADFS, Okta, LDAP, OIDC, and SAML, enabling multifactor authentication and automated user synchronization and lifecycle management (provisioning and deprovisioning) with the organization's directory. The Identity Broker appliance manages the mapping between external identity providers and internal directory services, ensuring consistent user identity.

Role-based access control (RBAC) is enforced across all VCF components, with predefined and custom roles available in vCenter, VCF Operations, SDDC Manager, NSX, and VCF Automation to control access to specific functions and inventory objects. VCF Automation supports disabling users and groups at the organization level to revoke access without deleting accounts. For Kubernetes workloads, VMware Kubernetes Service supports namespace permission roles that map to Kubernetes ClusterRoles. NSX Manager provides capabilities for local user creation, deletion, activation, deactivation, password reset, username changes, role assignment, and password expiration configuration.

Service-to-service authentication utilizes certificate-based Principal Identity users, eliminating the need for password credentials between VCF components. VMware vDefend further contributes by providing identity-aware network enforcement through Identity Firewall, which integrates with Active Directory to apply firewall policy based on authenticated user identity. Within its own management plane, vDefend's Security Services Platform and Security Intelligence implement RBAC with defined roles to control access to security functions, supporting local user accounts or directory-managed accounts.

While the platform provides comprehensive technical mechanisms for identity and access management, the effective and strict management of user and administrator accounts throughout their lifecycle requires the customer to define and implement organizational processes. This includes establishing identity governance policies, managing the underlying identity provider infrastructure, and defining role assignment procedures. Centralized identity and access management for organizational users, including single sign-on and multifactor authentication across the broader VCF environment, is primarily managed by vCenter/VCF SSO, with vDefend's direct scope limited to its own management plane."
8.2.1,"IAC-09, IAC-09.1","8.2.1 All users are assigned a unique ID before access to system components or cardholder data is allowed.
 Applicability Notes
 This requirement is not intended to apply to user accounts within point-of-sale terminals that have access to only one card number at a time to facilitate a single transaction.",Contributes,"VMware Cloud Foundation establishes a robust identity management framework, leveraging centralized user identity management for platform administrators and non-consumer users. VCF Single Sign-On (SSO) acts as the identity management hub, facilitating federation with enterprise identity providers via OIDC, SAML, and AD/LDAP protocols. The Identity Broker appliance is crucial, managing the mapping between external identity providers and internal directory services, explicitly utilizing unique identifiers to ensure consistent user identity across all integrated systems. This architecture inherently supports the assignment of unique IDs.

Beyond initial assignment, VCF components provide comprehensive user lifecycle management. NSX Manager, VCF Automation, and VCF Operations support local user creation, deletion, activation, deactivation, password reset, username changes, and role assignment. Federating vCenter with an enterprise identity provider automates user registration and termination, further reinforcing the unique ID principle. VCF also supports dynamic group assignment based on SAML and OIDC token assertions, ensuring appropriate role assignments linked to unique user identities. For automated processes, Principal Identity management in NSX provides dedicated service account identities, each uniquely identifiable.

While VCF provides the technical foundation for unique identity management, the customer is responsible for configuring and maintaining their enterprise identity providers to ensure unique IDs are consistently issued and managed according to organizational policy. This includes establishing and enforcing internal processes for user onboarding, offboarding, and identity lifecycle management within their chosen identity provider, which then integrates with VCF."
8.2.2,"IAC-02.1, IAC-15.5, IAC-19","8.2.2 Group, shared, or generic IDs, or other shared authentication credentials are only used when necessary on an exception basis, and are managed as follows:
 • ID use is prevented unless needed for an exceptional circumstance.
 • Use is limited to the time needed for the exceptional circumstance.
 • Business justification for use is documented.
 • Use is explicitly approved by management. 
 • Individual user identity is confirmed before access to an account is granted.
 • Every action taken is attributable to an individual user. 
 Applicability Notes
 This requirement is not intended to apply to user accounts within point-of-sale terminals that have access to only one card number at a time to facilitate a single transaction.",Contributes,"VMware Cloud Foundation (VCF) provides robust mechanisms that significantly reduce the necessity for shared or generic credentials and enhance accountability when their use is unavoidable. VCF SSO centralizes authentication and supports identity provider federation, ensuring users authenticate with their individual identity provider credentials, which inherently discourages generic shared accounts and allows for enforcement of individual-tied controls like MFA.

VCF Operations enforces credential ownership, preventing informal sharing by restricting users to credentials they created or were explicitly assigned. Each VCF component supports role-based access control (RBAC), enabling administrators to provision individual user accounts with precise permissions, thereby eliminating the motivation for shared accounts.

Service accounts are specifically designated for API-based access with restricted capabilities. The platform's audit event framework meticulously records each user action, including logins, logouts, and configuration changes, making every action attributable to an individual user.

VCF also employs OAuth 2.0 token-based authentication and certificate-based authentication for service-to-service communication, further reducing scenarios where credentials might be shared.

While VCF provides the technical foundation for individual accountability and discourages shared credentials, the organization remains responsible for establishing and enforcing the policy that prohibits credential sharing. This includes defining the exceptional circumstances under which shared IDs are permitted, documenting business justifications, obtaining explicit management approval for their use, and limiting their use to the time needed.

Furthermore, the confirmation of individual user identity before access to a shared account is granted, and the detection analysis required to identify when a single account is being used by multiple individuals, necessitate external processes, tooling, or human review beyond the platform's inherent capabilities."
