Control ID,SCF ID,Description,Control Coverage,Response
GV.RR,"HRS-03, TPM-05.4","Organizational leadership is responsible and accountable for cybersecurity risk and fosters a culture that is risk-aware, ethical, and continually improving

Roles, responsibilities, and authorities related to cybersecurity risk management are established, communicated, understood, and enforced

Adequate resources are allocated commensurate with the cybersecurity risk strategy, roles, responsibilities, and policies

Cybersecurity is included in human resources practices

[Withdrawn: Incorporated into GV.RR-02, GV.SC-02]

[Withdrawn: Incorporated into GV.OC-02, GV.RR, GV.RR-02]

[Withdrawn: Incorporated into GV.RM-01, GV.RM-06, GV.RR-03]

[Withdrawn: Moved to GV.RR-04]

[Withdrawn: Incorporated into GV.RR-02]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
GV.RR-01,"GOV-01, GOV-01.1, GOV-04, GOV-04.1, RSK-01, RSK-01.3, RSK-01.4, RSK-01.5, RSK-12","Organizational leadership is responsible and accountable for cybersecurity risk and fosters a culture that is risk-aware, ethical, and continually improving",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
GV.RR-02,"GOV-04, HRS-02, HRS-03, TPM-05.4","Roles, responsibilities, and authorities related to cybersecurity risk management are established, communicated, understood, and enforced

[Withdrawn: Incorporated into GV.RR-02, GV.SC-02]

[Withdrawn: Incorporated into GV.OC-02, GV.RR, GV.RR-02]

[Withdrawn: Incorporated into GV.RR-02]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
GV.RR-03,"PRM-01, PRM-02, PRM-03","Adequate resources are allocated commensurate with the cybersecurity risk strategy, roles, responsibilities, and policies

[Withdrawn: Incorporated into GV.RM-01, GV.RM-06, GV.RR-03]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
GV.RR-04,"HRS-01, HRS-03.1","Cybersecurity is included in human resources practices

[Withdrawn: Moved to GV.RR-04]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
GV.SC,"GOV-01, GOV-01.1, GOV-01.2, GOV-05, RSK-01, RSK-09, RSK-09.1, TPM-03","A cybersecurity supply chain risk management program, strategy, objectives, policies, and processes are established and agreed to by organizational stakeholders

Cybersecurity roles and responsibilities for suppliers, customers, and partners are established, communicated, and coordinated internally and externally

Cybersecurity supply chain risk management is integrated into cybersecurity and enterprise risk management, risk assessment, and improvement processes

Suppliers are known and prioritized by criticality

Requirements to address cybersecurity risks in supply chains are established, prioritized, and integrated into contracts and other types of agreements with suppliers and other relevant third parties

Planning and due diligence are performed to reduce risks before entering into formal supplier or other third-party relationships

The risks posed by a supplier, their products and services, and other third parties are understood, recorded, prioritized, assessed, responded to, and monitored over the course of the relationship

Relevant suppliers and other third parties are included in incident planning, response, and recovery activities

Supply chain security practices are integrated into cybersecurity and enterprise risk management programs, and their performance is monitored throughout the technology product and service life cycle

Cybersecurity supply chain risk management plans include provisions for activities that occur after the conclusion of a partnership or service agreement

[Withdrawn: Incorporated into GV.RR-02, GV.SC-02]

[Withdrawn: Incorporated into GV.RM-05, GV.SC-01, GV.SC-06, GV.SC-09, GV.SC-10]

[Withdrawn: Incorporated into GV.OC-02, GV.SC-03, GV.SC-04, GV.SC-07, ID.RA-10]

[Withdrawn: Moved to GV.SC-05]

[Withdrawn: Incorporated into GV.SC-07, ID.RA-10]

[Withdrawn: Incorporated into GV.SC-08, ID.IM-02]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
GV.SC-01,"GOV-01, GOV-01.1, GOV-02, RSK-01, RSK-09","A cybersecurity supply chain risk management program, strategy, objectives, policies, and processes are established and agreed to by organizational stakeholders

[Withdrawn: Incorporated into GV.RM-05, GV.SC-01, GV.SC-06, GV.SC-09, GV.SC-10]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
GV.SC-02,"TPM-05, TPM-05.2, TPM-05.4","Cybersecurity roles and responsibilities for suppliers, customers, and partners are established, communicated, and coordinated internally and externally

[Withdrawn: Incorporated into GV.RR-02, GV.SC-02]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
GV.SC-03,"GOV-01, GOV-01.1, GOV-02, GOV-08, GOV-09, RSK-01, RSK-09","Cybersecurity supply chain risk management is integrated into cybersecurity and enterprise risk management, risk assessment, and improvement processes

[Withdrawn: Incorporated into GV.OC-02, GV.SC-03, GV.SC-04, GV.SC-07, ID.RA-10]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
GV.SC-04,"AST-01, AST-01.1, TPM-01, TPM-01.1, TPM-02","Suppliers are known and prioritized by criticality

[Withdrawn: Incorporated into GV.OC-02, GV.SC-03, GV.SC-04, GV.SC-07, ID.RA-10]",Contributes ,"VMware Cloud Foundation (VCF) and vDefend provide technical instrumentation for asset discovery, inventory, and dependency mapping, which are fundamental to identifying the technical services provided by suppliers. VCF Operations and VCF Automation integrate with external CMDBs like ServiceNow to populate asset data and maintain configuration item accuracy. vDefend’s Security Services Platform classifies infrastructure and application assets by criticality and visualizes network-layer interdependencies, assisting in the prioritization of technical assets based on their business function. These tools provide the necessary visibility into the technical ecosystem to support a broader supplier risk management program.

The control requires knowing and prioritizing suppliers by criticality, which is a supply chain and organizational governance process. While VCF and vDefend provide technical inventory and dependency data, they do not manage a formal list of third-party suppliers, contractual obligations, or the organizational policies required to prioritize those suppliers based on business risk. The establishment of a supplier management program and the assignment of human accountability for supplier criticality remain the responsibility of the customer."
GV.SC-05,"CPL-01, CPL-01.2, IAO-03.2, PRI-07.1, RSK-01, RSK-09, TPM-05, TPM-05.2","Requirements to address cybersecurity risks in supply chains are established, prioritized, and integrated into contracts and other types of agreements with suppliers and other relevant third parties

[Withdrawn: Moved to GV.SC-05]",Contributes ,"VMware Cloud Foundation (VCF) and vDefend provide technical mechanisms to protect sensitive data that may be subject to contractual supply chain requirements. VCF offers comprehensive encryption for data at rest through vSphere and vSAN, including virtual TPM support, and ensures data in transit is protected via TLS encryption for management and API communications. Additionally, VCF Operations and Automation provide features to identify, encrypt, and restrict access to sensitive data within workflows. VMware vDefend supports these requirements by enabling micro-segmentation through the Distributed Firewall and Gateway Firewall, enforcing least-privilege network access to workloads processing contract-related data.

The control primarily focuses on the organizational and legal processes of establishing, prioritizing, and integrating cybersecurity requirements into third-party contracts and agreements. While the platforms provide the technical infrastructure to enforce data protection standards, the creation of supply chain risk management policies, the definition of contractual language, and the legal oversight of supplier agreements are administrative responsibilities that fall outside the technical scope of the provided solutions."
GV.SC-06,"TPM-01, TPM-02, TPM-03, TPM-03.2, TPM-03.3, TPM-04, TPM-04.1, TPM-04.3, TPM-04.4, TPM-05, TPM-05.2, TPM-05.3, TPM-05.4, TPM-05.5, TPM-05.6, TPM-05.7, TPM-06, TPM-09","Planning and due diligence are performed to reduce risks before entering into formal supplier or other third-party relationships

[Withdrawn: Incorporated into GV.RM-05, GV.SC-01, GV.SC-06, GV.SC-09, GV.SC-10]",Contributes ,"VMware Cloud Foundation (VCF) and vDefend provide technical mechanisms that support the reduction of third-party risk through granular access control and network isolation. VCF integrates with federated identity providers and enforces role-based access control (RBAC) to restrict third-party access to specific infrastructure boundaries. VCF Automation provides tenant isolation via separate quotas and network segments, while VCF Operations monitors resource usage and service discovery to identify unauthorized activities. vDefend complements these capabilities by enforcing microsegmentation through the Distributed Firewall, which constrains the network reach of third parties even if they possess valid credentials. Additionally, vDefend IDS/IPS and Security Intelligence provide threat detection and visibility into insecure protocols used by third-party workloads, helping to contain potential lateral movement from compromised components.

The control requires planning and due diligence processes prior to entering into formal relationships, which are organizational governance and business procedures. While VCF and vDefend provide the technical infrastructure to enforce security boundaries and monitor third-party activity once established, they do not perform the initial risk assessment, financial due diligence, or legal reviews required for supplier selection and onboarding. Customer-led administrative processes are necessary to fulfill the pre-relationship planning and due diligence requirements."
GV.SC-07,"TPM-01, TPM-01.1, TPM-02, TPM-03, TPM-03.2, TPM-03.3, TPM-04, TPM-04.1, TPM-08, TPM-09","The risks posed by a supplier, their products and services, and other third parties are understood, recorded, prioritized, assessed, responded to, and monitored over the course of the relationship

[Withdrawn: Incorporated into GV.OC-02, GV.SC-03, GV.SC-04, GV.SC-07, ID.RA-10]

[Withdrawn: Incorporated into GV.SC-07, ID.RA-10]",Contributes ,"VMware Cloud Foundation (VCF) and vDefend provide a technical framework to identify, monitor, and mitigate risks from third parties within the infrastructure. VCF Operations provides visibility into third-party activity by monitoring resource usage and policy compliance, while Service Discovery identifies active services and listening ports to detect unauthorized third-party introductions. vDefend enforces network security boundaries through Distributed Firewall microsegmentation and Gateway Firewall filtering, restricting third-party access to specific application tiers. Furthermore, vDefend IDS/IPS and Security Intelligence provide continuous monitoring to detect and respond to malicious activity or risky protocols introduced by third-party connections. VCF also integrates with federated identity providers to extend organizational identity governance and uses role-based access control to enforce least-privilege for third-party operators.

The control requires comprehensive understanding, recording, prioritization, and assessment of supplier risks throughout the relationship lifecycle, which are largely administrative and governance functions. While the platform provides technical monitoring and enforcement tools, the customer is responsible for establishing the broader supply chain risk management program, conducting due diligence before engagement, and defining the risk prioritization and response policies that the tools support."
GV.SC-08,"BCD-01, BCD-01.2, IRO-01, IRO-02, IRO-02.5, TPM-01, TPM-01.1, TPM-02, TPM-09, TPM-10, TPM-11","Relevant suppliers and other third parties are included in incident planning, response, and recovery activities

[Withdrawn: Incorporated into GV.SC-08, ID.IM-02]",Contributes ,"VMware Cloud Foundation (VCF), VMware Live Recovery (VLR), and VMware vDefend provide the technical infrastructure and integration points necessary to include suppliers and third parties in incident planning, response, and recovery. VCF supports coordination with external backup partners through vSphere Storage APIs for Data Protection (VADP) and enables incident data sharing via outbound notification plugins for ServiceNow, Slack, and Syslog. VLR facilitates technical coordination with external recovery site providers through site pairing, REST APIs for status monitoring, and non-disruptive recovery plan testing that serves as a joint validation exercise. Additionally, vDefend ensures security posture is maintained during cross-site workload migrations, supporting the technical security layer of a coordinated response.

The control requires the active inclusion of relevant suppliers and third parties in planning and response activities, which is an organizational and process-driven requirement. While the platforms provide the technical mechanisms for data sharing and recovery orchestration, the customer is responsible for establishing the underlying business continuity management system (BCMS), defining joint recovery procedures, aligning RTO/RPO targets with providers, and managing the human accountability aspects of third-party coordination."
GV.SC-09,"GOV-01, GOV-01.1, GOV-01.2, GOV-05, PRM-07, RSK-01, RSK-09, RSK-09.1, SEA-07.1, TDA-01.1","Supply chain security practices are integrated into cybersecurity and enterprise risk management programs, and their performance is monitored throughout the technology product and service life cycle

[Withdrawn: Incorporated into GV.RM-05, GV.SC-01, GV.SC-06, GV.SC-09, GV.SC-10]",Contributes ,"VMware Cloud Foundation (VCF) provides a robust technical framework for managing the technology lifecycle through tools like vSphere Lifecycle Manager (vLCM) and SDDC Manager. These tools facilitate a desired-state image model for ESXi hosts, ensuring that software, firmware, and third-party components remain compliant with approved versions. SDDC Manager and the VCF Operations UI automate the planning and execution of updates and upgrades across the infrastructure stack—including vCenter, NSX, and vSAN—while providing pre-upgrade validation to monitor environment readiness and version compatibility throughout the product life cycle.

The control requires the integration of supply chain security practices into organizational cybersecurity and enterprise risk management programs. While VCF provides the technical instrumentation to manage and monitor the lifecycle of infrastructure assets, the creation of the underlying supply chain security policies, the definition of performance monitoring metrics for the program, and the integration into broader corporate risk frameworks are organizational responsibilities that must be managed by the customer."
GV.SC-10,"RSK-09, TPM-01, TPM-05.2, TPM-05.3","Cybersecurity supply chain risk management plans include provisions for activities that occur after the conclusion of a partnership or service agreement

[Withdrawn: Incorporated into GV.RM-05, GV.SC-01, GV.SC-06, GV.SC-09, GV.SC-10]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
ID,"GOV-01.1, GOV-01.2, RSK-01, RSK-01.1, RSK-03, RSK-03.1, RSK-04, RSK-04.1, RSK-05, RSK-09","Inventories of hardware managed by the organization are maintained

Inventories of software, services, and systems managed by the organization are maintained

Representations of the organization's authorized network communication and internal and external network data flows are maintained

Inventories of services provided by suppliers are maintained

Assets are prioritized based on classification, criticality, resources, and impact on the mission

[Withdrawn: Incorporated into GV.RR-02, GV.SC-02]

Inventories of data and corresponding metadata for designated data types are maintained

Systems, hardware, software, services, and data are managed throughout their life cycles

Vulnerabilities in assets are identified, validated, and recorded

Cyber threat intelligence is received from information sharing forums and sources

Internal and external threats to the organization are identified and recorded

Potential impacts and likelihoods of threats exploiting vulnerabilities are identified and recorded

Threats, vulnerabilities, likelihoods, and impacts are used to understand inherent risk and inform risk response prioritization

Risk responses are chosen, prioritized, planned, tracked, and communicated

Changes and exceptions are managed, assessed for risk impact, recorded, and tracked

Processes for receiving, analyzing, and responding to vulnerability disclosures are established

The authenticity and integrity of hardware and software are assessed prior to acquisition and use

Critical suppliers are assessed prior to acquisition

Improvements are identified from evaluations

Improvements are identified from security tests and exercises, including those done in coordination with suppliers and relevant third parties

Improvements are identified from execution of operational processes, procedures, and activities

Incident response plans and other cybersecurity plans that affect operations are established, communicated, maintained, and improved

[Withdrawn: Incorporated into GV.OC-05]

[Withdrawn: Incorporated into GV.OC-01]

[Withdrawn: Incorporated into GV.OC-04, GV.OC-05]

[Withdrawn: Incorporated into GV.OC-04]

[Withdrawn: Incorporated into GV.PO, GV.PO-01, GV.PO-02]

[Withdrawn: Incorporated into GV.OC-02, GV.RR, GV.RR-02]

[Withdrawn: Moved to GV.OC-03]

[Withdrawn: Moved to GV.RM-04]

[Withdrawn: Incorporated into GV.RM-01, GV.RM-06, GV.RR-03]

[Withdrawn: Incorporated into GV.RM-02, GV.RM-04]

[Withdrawn: Moved into GV.RM-02]

[Withdrawn: Incorporated into GV.RM-05, GV.SC-01, GV.SC-06, GV.SC-09, GV.SC-10]

[Withdrawn: Incorporated into GV.OC-02, GV.SC-03, GV.SC-04, GV.SC-07, ID.RA-10]

[Withdrawn: Moved to GV.SC-05]

[Withdrawn: Incorporated into GV.SC-07, ID.RA-10]

[Withdrawn: Incorporated into GV.SC-08, ID.IM-02]

[Withdrawn: Incorporated into ID.AM-08, PR.PS-03]

[Withdrawn: Incorporated into ID.RA-09, DE.CM-09]

[Withdrawn: Incorporated into ID.AM-08, PR.PS-06]

[Withdrawn: Incorporated into PR.PS-01, ID.RA-07]

[Withdrawn: Incorporated into ID.AM-08]

[Withdrawn: Incorporated into ID.IM, ID.IM-03]

[Withdrawn: Moved to ID.IM-03]

[Withdrawn: Moved to ID.IM-04]

[Withdrawn: Incorporated into ID.IM-02, ID.IM-04]

[Withdrawn: Incorporated into ID.RA-01, PR.PS-02]

[Withdrawn: Incorporated into ID.AM-08, PR.PS-02]

[Withdrawn: Incorporated into ID.RA-01]

[Withdrawn: Incorporated into ID.AM-03]

[Withdrawn: Incorporated into ID.IM-02]

[Withdrawn: Moved to ID.RA-08]

[Withdrawn: Incorporated into ID.RA-06]

[Withdrawn: Incorporated into ID.IM-03, ID.IM-04]

[Withdrawn: Incorporated into ID.IM-03]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
ID.AM,"AST-01, AST-01.1, AST-01.2, AST-02, AST-03, AST-03.1, HRS-01, HRS-03, HRS-05, HRS-05.1, PES-01, RSK-02, TPM-01, TPM-01.1, TPM-05.4, TPM-06","Inventories of hardware managed by the organization are maintained

Inventories of software, services, and systems managed by the organization are maintained

Representations of the organization's authorized network communication and internal and external network data flows are maintained

Inventories of services provided by suppliers are maintained

Assets are prioritized based on classification, criticality, resources, and impact on the mission

[Withdrawn: Incorporated into GV.RR-02, GV.SC-02]

Inventories of data and corresponding metadata for designated data types are maintained

Systems, hardware, software, services, and data are managed throughout their life cycles

[Withdrawn: Incorporated into ID.AM-08, PR.PS-03]

[Withdrawn: Incorporated into ID.AM-08, PR.PS-06]

[Withdrawn: Incorporated into ID.AM-08]

[Withdrawn: Incorporated into ID.AM-08, PR.PS-02]

[Withdrawn: Incorporated into ID.AM-03]",Contributes ,"VMware Cloud Foundation (VCF) and vDefend provide the technical foundation for asset management by maintaining real-time inventories of hardware, software, and network flows within the software-defined data center. VCF Operations and vCenter maintain authoritative lists of compute, storage, and networking resources, while the Service Discovery adapter identifies running applications and services. vDefend Security Intelligence provides visibility into authorized network communications and data flows through traffic analysis and visualization. Both platforms support integration with external enterprise asset management systems like ServiceNow to synchronize discovered resources with a central CMDB. Additionally, vSphere Lifecycle Manager and VCF Lifecycle Management track software versions and components across the environment to manage assets throughout their lifecycles.

The platforms’ inventory scope is limited to managed virtualized infrastructure and network-visible workloads. The broader organizational responsibilities of establishing asset governance policies, defining ownership and property accountability, prioritizing assets based on mission impact, and maintaining inventories for physical hardware, data/metadata, and supplier services remain the responsibility of the customer."
ID.AM-01,"AST-02, TPM-01.1",Inventories of hardware managed by the organization are maintained,Contributes ,"VMware Cloud Foundation (VCF) and vDefend provide technical capabilities for maintaining real-time inventories of technology assets across compute, storage, and networking layers. VCF, through vCenter and VCF Operations, maintains an authoritative inventory of managed objects, including ESX hosts and clusters, and offers programmatic access via APIs. VCF Automation tracks provisioned resources, while VCF Operations for Networks and the Management Pack for ServiceNow support integration with external CMDBs. vDefend Security Intelligence maintains an inventory of network-visible workloads organized into asset collections.

The control requires comprehensive hardware inventory management. While the platforms automate the discovery and tracking of virtualized and network-visible infrastructure, they do not manage physical hardware assets outside the software-defined data center (SDDC) environment. The customer remains responsible for enterprise-wide hardware asset classification, business justification tracking, property accountability processes, and maintaining inventories for physical devices not managed by the VMware stack."
ID.AM-02,"AST-02, TPM-01.1","Inventories of software, services, and systems managed by the organization are maintained",Contributes ,"VMware Cloud Foundation (VCF) and vDefend provide technical capabilities to maintain real-time inventories of managed software, services, and systems within the virtualized environment. VCF, through vCenter and VCF Operations, maintains an authoritative inventory of all managed objects, including hosts, VMs, and networking constructs, and uses a Service Discovery adapter to identify running applications and services. VCF Automation further tracks provisioned resources through a project-based model. Integration with external registries like ServiceNow is supported for centralized CMDB management. vSphere Lifecycle Manager tracks software versions and updates, while vDefend maintains an inventory of network-visible workloads and application-layer assets.

The control requires an organization-wide inventory of all software, services, and systems. VCF and vDefend provide deep visibility into the software-defined data center, but they do not account for assets outside the virtualized infrastructure (e.g., physical hardware not managed by VCF, user endpoints, or SaaS applications). The customer remains responsible for enterprise-wide asset classification, business justification tracking, and the overall property accountability processes required for full compliance."
ID.AM-03,"AST-04, AST-04.2, DCH-19","Representations of the organization's authorized network communication and internal and external network data flows are maintained

[Withdrawn: Incorporated into ID.AM-03]",Contributes ,"VMware Cloud Foundation (VCF), VMware Live Recovery (VLR), and VMware vDefend provide automated technical capabilities to visualize, map, and document authorized network communications and data flows.

VCF Operations for Networks generates interactive, end-to-end network maps reflecting current topology and analyzes 5-tuple flow data to visualize application-tier traffic.

VLR (Site Recovery and Replication) maintains network mappings between protected and recovery sites, exporting structured data (CSV/XML) on VM network configurations and documenting replication data paths.

VMware vDefend Security Intelligence provides live graphical visualizations of traffic patterns, security group relationships, and firewall rules, categorizing flows as external, east-west, or intra-application. Additionally, VCF and vDefend support geographic mapping of infrastructure and data flows through GEO Location tagging and GeoIP monitoring, while NSX Federation manages policy scope across distributed regions.

The platform provides technical topology and flow visualizations, but the maintenance of formal, authoritative network architecture diagrams and the definition of authorized communication paths remain organizational responsibilities. The tools provide a current-state view that supports but does not replace human-managed documentation.

Furthermore, these solutions do not inventory or document data flows within external third-party systems or track application-layer data residency obligations outside the managed infrastructure."
ID.AM-04,TPM-01.1,Inventories of services provided by suppliers are maintained,Not Applicable ,"End user activity or process, design decision, or activity out of scope."
ID.AM-05,"AST-04.1, BCD-02, DCH-02, TPM-02","Assets are prioritized based on classification, criticality, resources, and impact on the mission",Contributes ,"VMware Cloud Foundation (VCF), VMware Live Recovery (VLR), and VMware vDefend provide a comprehensive technical framework for identifying, classifying, and documenting critical technology assets. VCF Operations enables administrators to group objects into Business Applications and tag them with business criticality and impact metadata, while vCenter maintains a real-time inventory of managed objects. VLR explicitly identifies critical assets through protection groups and inventory mappings that document recovery requirements for essential workloads. vDefend supplements this by classifying discovered application assets and organizing them into Environment Asset Collections (e.g., Production, DMZ, PCI) based on their operational context. Together, these tools provide the technical mechanisms to prioritize infrastructure based on its importance to business functions.

The control requires assets to be prioritized based on classification and impact on the mission, which is an organizational and administrative process. While the VMware stack provides the technical fields, metadata tagging, and inventory views to support prioritization, the responsibility for defining the classification schema, determining mission impact, and establishing the actual prioritization policies remains with the customer."
ID.AM-07,"DCH-06, DCH-06.2, DCH-06.3, PRI-05, PRI-05.5",Inventories of data and corresponding metadata for designated data types are maintained,Not Applicable ,"End user activity or process, design decision, or activity out of scope."
ID.AM-08,"AST-01, AST-01.2, DCH-01, DCH-01.1, PRM-07, SEA-07, SEA-07.1","Systems, hardware, software, services, and data are managed throughout their life cycles

[Withdrawn: Incorporated into ID.AM-08, PR.PS-03]

[Withdrawn: Incorporated into ID.AM-08, PR.PS-06]

[Withdrawn: Incorporated into ID.AM-08]

[Withdrawn: Incorporated into ID.AM-08, PR.PS-02]",Contributes ,"VMware Cloud Foundation (VCF) provides a comprehensive technical framework for managing the lifecycle of systems, hardware, software, and data. vSphere Lifecycle Manager (vLCM) and the VCF 9 unified lifecycle management interface automate the deployment, patching, and upgrading of infrastructure components using desired-state images and validated upgrade paths. VCF Operations and Service Discovery provide continuous inventory and discovery of compute, storage, and network resources, with integration paths to external CMDBs like ServiceNow for asset tracking. Data lifecycle management is supported through vSAN encryption, replication, and backup extensions like Velero, while vDefend provides network-level security and visibility into data flow protocols. Additionally, VCF Operations and vSAN Proactive Health Management provide trending and failure analysis to manage components toward the end of their operational life.

The control requires broad management across the entire organizational lifecycle, which includes establishing asset governance policies, defining ownership, and maintaining organizational accountability. While VCF provides the instrumentation and automation for technical management, the creation of formal IT Asset Management (ITAM) programs, the definition of disposal policies, and the manual entry of asset metadata remain the responsibility of the customer. VCF also provides the raw data for reliability engineering but does not calculate discrete Mean Time to Failure (MTTF) metrics."
ID.IM,"RSK-01, RSK-09, OPS-01, OPS-01.1","Improvements are identified from evaluations

Improvements are identified from security tests and exercises, including those done in coordination with suppliers and relevant third parties

Improvements are identified from execution of operational processes, procedures, and activities

Incident response plans and other cybersecurity plans that affect operations are established, communicated, maintained, and improved

[Withdrawn: Incorporated into GV.SC-08, ID.IM-02]

[Withdrawn: Incorporated into ID.IM, ID.IM-03]

[Withdrawn: Moved to ID.IM-03]

[Withdrawn: Moved to ID.IM-04]

[Withdrawn: Incorporated into ID.IM-02, ID.IM-04]

[Withdrawn: Incorporated into ID.IM-02]

[Withdrawn: Incorporated into ID.IM-03, ID.IM-04]

[Withdrawn: Incorporated into ID.IM-03]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
ID.IM-01,"CPL-03, CPL-03.2, IAO-02, IAO-02.4, IAO-05, TDA-09, TDA-09.1, TPM-04.1, TPM-08",Improvements are identified from evaluations,Contributes ,"VMware Cloud Foundation (VCF) and vDefend provide technical instrumentation to identify necessary improvements through continuous compliance monitoring and security analysis. VCF Operations utilizes automated compliance benchmarks and custom policy scores to discover non-compliant objects and identify assets requiring remediation. At the host level, vSphere Configuration Profiles detect configuration drift, while NSX provides detailed compliance reporting. vDefend supplements this with Security Intelligence policy recommendations that highlight gaps between desired and actual firewall rules based on communication patterns, and a Threat Event Monitoring dashboard that consolidates security issues to inform posture refinements. These tools create the evidence trail and technical feedback loop necessary to identify where infrastructure and security controls require updates.

The control requires an organizational process to translate technical evaluations into formal improvement actions. While VCF and vDefend identify technical gaps and non-compliance, the responsibility for declaring improvements, managing the change lifecycle, and conducting broader functional validation (e.g., security assessments or controlled testing) lies with the customer's management and incident response programs."
ID.IM-02,"BCD-05, CPL-03, CPL-03.2, IRO-13, IAO-02, IAO-02.4, IAO-05, TDA-09, TDA-09.1, TPM-04.1, TPM-08","Improvements are identified from security tests and exercises, including those done in coordination with suppliers and relevant third parties

[Withdrawn: Incorporated into GV.SC-08, ID.IM-02]

[Withdrawn: Incorporated into ID.IM-02, ID.IM-04]

[Withdrawn: Incorporated into ID.IM-02]",Contributes ,"VMware Cloud Foundation (VCF) and vDefend provide technical monitoring, compliance assessment, and configuration review capabilities that generate data necessary to identify security improvements.

VCF Operations provides continuous compliance monitoring against industry benchmarks and custom policies, while vSphere Lifecycle Manager and Configuration Profiles detect drift from established baselines. VMware vDefend adds network-specific validation through security segmentation scoring and Security Intelligence policy recommendation analysis, which highlights gaps between desired and actual security postures based on traffic patterns. These tools create an evidence trail through automated reporting and dedicated auditor roles, supporting iterative review cycles and the identification of necessary enhancements.

The control requires identifying improvements from security tests and exercises, which are organizational processes. VCF and vDefend provide the technical telemetry and compliance data for these reviews, but they do not perform the tests themselves or manage coordination with suppliers and third parties. Responsibility for defining improvement workflows and conducting functional security assessments remains with the customer."
ID.IM-03,"GOV-05, BCD-05, IRO-13","Improvements are identified from execution of operational processes, procedures, and activities

[Withdrawn: Incorporated into ID.IM, ID.IM-03]

[Withdrawn: Moved to ID.IM-03]

[Withdrawn: Incorporated into ID.IM-03, ID.IM-04]

[Withdrawn: Incorporated into ID.IM-03]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
ID.IM-04,"BCD-01, BCD-06, IRO-04, IRO-04.2","Incident response plans and other cybersecurity plans that affect operations are established, communicated, maintained, and improved

[Withdrawn: Moved to ID.IM-04]

[Withdrawn: Incorporated into ID.IM-02, ID.IM-04]

[Withdrawn: Incorporated into ID.IM-03, ID.IM-04]",Contributes ,"VMware Cloud Foundation (VCF), VMware Live Recovery (VLR), and VMware vDefend provide the technical framework and automated execution capabilities required to support incident response and cybersecurity plans. VLR facilitates contingency planning through executable recovery plans that define failover sequences, support non-disruptive testing, and automate network reconfiguration via the DR IP Customizer. VCF contributes through vSphere High Availability for automated VM restarts, vSAN stretched clusters for cross-zone resilience, and comprehensive backup/replication services via HCX and vSAN Data Protection. Additionally, vDefend ensures security posture is maintained during recovery by preserving firewall policies through its Global Manager deployment.

The control requires that plans are established, communicated, and improved, which involves organizational governance, policy definition, and human processes that are outside the scope of the technical platforms. While the software provides the tools for plan execution and testing, the customer is responsible for the formal creation, management, and strategic improvement of the overarching cybersecurity and incident response programs."
ID.RA,"GOV-01, GOV-01.1, GOV-02, RSK-01, RSK-09","Vulnerabilities in assets are identified, validated, and recorded

Cyber threat intelligence is received from information sharing forums and sources

Internal and external threats to the organization are identified and recorded

Potential impacts and likelihoods of threats exploiting vulnerabilities are identified and recorded

Threats, vulnerabilities, likelihoods, and impacts are used to understand inherent risk and inform risk response prioritization

Risk responses are chosen, prioritized, planned, tracked, and communicated

Changes and exceptions are managed, assessed for risk impact, recorded, and tracked

Processes for receiving, analyzing, and responding to vulnerability disclosures are established

The authenticity and integrity of hardware and software are assessed prior to acquisition and use

Critical suppliers are assessed prior to acquisition

[Withdrawn: Incorporated into GV.OC-02, GV.SC-03, GV.SC-04, GV.SC-07, ID.RA-10]

[Withdrawn: Incorporated into GV.SC-07, ID.RA-10]

[Withdrawn: Incorporated into ID.RA-09, DE.CM-09]

[Withdrawn: Incorporated into PR.PS-01, ID.RA-07]

[Withdrawn: Incorporated into ID.RA-01, PR.PS-02]

[Withdrawn: Incorporated into ID.RA-01]

[Withdrawn: Moved to ID.RA-08]

[Withdrawn: Incorporated into ID.RA-06]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
